instance_key,bounds_mode,n,R,T,seed,objective_match,time_ratio,node_ratio,memory_ratio,bound_time_share,memo_lb_hit_rate
900|R=0.2|T=0.4|seed=2,simple_lb_lb_memo_edd_ub,900,0.2,0.4,2,True,1.6588508761784884,0.9973222718317297,1.0006781404920027,0.1643027747679505,0.0
900|R=0.2|T=0.4|seed=3,simple_lb_lb_memo_edd_ub,900,0.2,0.4,3,True,1.6153997742177129,0.9980814902191224,1.0006781404920027,0.16747932942352634,0.0
900|R=0.2|T=0.4|seed=4,simple_lb_lb_memo_edd_ub,900,0.2,0.4,4,True,1.5814172127463952,0.9978085757895458,1.0006781404920027,0.16475062769233226,0.0
900|R=0.2|T=0.4|seed=5,simple_lb_lb_memo_edd_ub,900,0.2,0.4,5,True,1.6445347679103808,0.997008445791369,1.0005909298642774,0.1666250333564219,0.0
900|R=0.2|T=0.4|seed=6,simple_lb_lb_memo_edd_ub,900,0.2,0.4,6,True,1.6150798024936819,0.9964396780827435,1.0001614798352056,0.16496227379182116,0.0
900|R=0.2|T=0.4|seed=7,simple_lb_lb_memo_edd_ub,900,0.2,0.4,7,True,1.5725250122329748,0.9975426371828151,1.0001614798352056,0.16534142119663692,0.0
900|R=0.2|T=0.4|seed=8,simple_lb_lb_memo_edd_ub,900,0.2,0.4,8,True,1.583525995270382,0.9973423310094162,1.0001614798352056,0.16721048290059712,0.0
900|R=0.2|T=0.4|seed=9,simple_lb_lb_memo_edd_ub,900,0.2,0.4,9,True,1.5762719973166832,0.9980244976492899,1.0001614798352056,0.16451862304540932,0.0
900|R=0.2|T=0.8|seed=0,simple_lb,900,0.2,0.8,0,True,1.5600102418304163,0.9969020272748763,1.001170724860518,0.16932797933314092,
900|R=0.2|T=0.8|seed=1,simple_lb,900,0.2,0.8,1,True,1.5669974323211187,0.9961600107810664,1.001170724860518,0.17020035681187037,
900|R=0.2|T=0.8|seed=2,simple_lb,900,0.2,0.8,2,True,1.5535333997822185,0.9955652882361665,1.001170724860518,0.16816010573340445,
900|R=0.2|T=0.8|seed=3,simple_lb,900,0.2,0.8,3,True,1.5483700154396567,0.9955764567897057,1.001170724860518,0.16643439973402727,
900|R=0.2|T=0.8|seed=4,simple_lb,900,0.2,0.8,4,True,1.546880744781141,0.9967604786174162,1.001170724860518,0.16744024429038545,
900|R=0.2|T=0.8|seed=5,simple_lb,900,0.2,0.8,5,True,1.550055031953153,0.994191234124272,1.001170724860518,0.16623882847591337,
900|R=0.2|T=0.8|seed=6,simple_lb,900,0.2,0.8,6,True,1.5776066728471858,0.993939513855225,1.001170724860518,0.17137855297719545,
900|R=0.2|T=0.8|seed=7,simple_lb,900,0.2,0.8,7,True,1.5752954889634714,0.996770415235278,1.0005770450828426,0.1717270102207591,
900|R=0.2|T=0.8|seed=8,simple_lb,900,0.2,0.8,8,True,1.5787805629130631,0.9954843679603527,1.0,0.17135908736555133,
900|R=0.2|T=0.8|seed=9,simple_lb,900,0.2,0.8,9,True,1.5758283300445712,0.9959321468812684,1.0,0.17256610293646432,
900|R=0.2|T=0.8|seed=0,simple_lb_lb_memo,900,0.2,0.8,0,True,1.5743823996195245,0.9969020272748763,1.001170724860518,0.17079455551023945,0.0
900|R=0.2|T=0.8|seed=1,simple_lb_lb_memo,900,0.2,0.8,1,True,1.5805787869983696,0.9961600107810664,1.001170724860518,0.1717142704776647,0.0
900|R=0.2|T=0.8|seed=2,simple_lb_lb_memo,900,0.2,0.8,2,True,1.5667583412975798,0.9955652882361665,1.001170724860518,0.16966749073520895,0.0
900|R=0.2|T=0.8|seed=3,simple_lb_lb_memo,900,0.2,0.8,3,True,1.5612813223333712,0.9955764567897057,1.001170724860518,0.16803355596951994,0.0
900|R=0.2|T=0.8|seed=4,simple_lb_lb_memo,900,0.2,0.8,4,True,1.5620197093554067,0.9967604786174162,1.001170724860518,0.16913111210966997,0.0
900|R=0.2|T=0.8|seed=5,simple_lb_lb_memo,900,0.2,0.8,5,True,1.56465767202298,0.994191234124272,1.001170724860518,0.16772782567085773,0.0
900|R=0.2|T=0.8|seed=6,simple_lb_lb_memo,900,0.2,0.8,6,True,1.5916195646648545,0.993939513855225,1.001170724860518,0.17281617327304694,0.0
900|R=0.2|T=0.8|seed=7,simple_lb_lb_memo,900,0.2,0.8,7,True,1.5901590249647857,0.996770415235278,1.0005770450828426,0.17328708863008432,0.0
900|R=0.2|T=0.8|seed=8,simple_lb_lb_memo,900,0.2,0.8,8,True,1.5925832971143412,0.9954843679603527,1.0,0.17305419573329342,0.0
900|R=0.2|T=0.8|seed=9,simple_lb_lb_memo,900,0.2,0.8,9,True,1.593080864459235,0.9959321468812684,1.0,0.17427407292305247,0.0
900|R=0.2|T=0.8|seed=0,edd_ub,900,0.2,0.8,0,True,1.0395698721910969,0.9997976393292957,1.001170724860518,0.0,
900|R=0.2|T=0.8|seed=1,edd_ub,900,0.2,0.8,1,True,1.038954449809796,0.999786752343475,1.001170724860518,0.0,
900|R=0.2|T=0.8|seed=2,edd_ub,900,0.2,0.8,2,True,1.0387011201188507,0.9998146738142774,1.001170724860518,0.0,
900|R=0.2|T=0.8|seed=3,edd_ub,900,0.2,0.8,3,True,1.0363488435368433,0.9997135478341284,1.001170724860518,0.0,
900|R=0.2|T=0.8|seed=4,edd_ub,900,0.2,0.8,4,True,1.0371179164307731,0.9997939240066858,1.001170724860518,0.0,
900|R=0.2|T=0.8|seed=5,edd_ub,900,0.2,0.8,5,True,1.037315018577358,0.9997995748302885,1.001170724860518,0.0,
900|R=0.2|T=0.8|seed=6,edd_ub,900,0.2,0.8,6,True,1.0381130963643082,0.9997994182883034,1.001170724860518,0.0,
900|R=0.2|T=0.8|seed=7,edd_ub,900,0.2,0.8,7,True,1.0428040678608212,0.9998376324916802,1.0005770450828426,0.0,
900|R=0.2|T=0.8|seed=8,edd_ub,900,0.2,0.8,8,True,1.0397544175213609,0.9998219974898629,1.0,0.0,
900|R=0.2|T=0.8|seed=9,edd_ub,900,0.2,0.8,9,True,1.0391932742174876,0.9998477688352441,1.0,0.0,
900|R=0.2|T=0.8|seed=0,simple_lb_edd_ub,900,0.2,0.8,0,True,1.5978261997552585,0.9959531941602745,1.001170724860518,0.16520475029939227,
900|R=0.2|T=0.8|seed=1,simple_lb_edd_ub,900,0.2,0.8,1,True,1.6037864821753063,0.9952350442852596,1.001170724860518,0.16604799503104825,
900|R=0.2|T=0.8|seed=2,simple_lb_edd_ub,900,0.2,0.8,2,True,1.5907869249202302,0.9945134140404895,1.001170724860518,0.164110587559051,
900|R=0.2|T=0.8|seed=3,simple_lb_edd_ub,900,0.2,0.8,3,True,1.5816663597698053,0.9944015518038593,1.001170724860518,0.16276158423579906,
900|R=0.2|T=0.8|seed=4,simple_lb_edd_ub,900,0.2,0.8,4,True,1.584618813205149,0.9960791419794225,1.001170724860518,0.16347005405244336,
900|R=0.2|T=0.8|seed=5,simple_lb_edd_ub,900,0.2,0.8,5,True,1.5880401038812046,0.9930197112703517,1.001170724860518,0.16233202208844152,
900|R=0.2|T=0.8|seed=6,simple_lb_edd_ub,900,0.2,0.8,6,True,1.6119480039360032,0.99290222692692,1.001170724860518,0.1674095659766088,
900|R=0.2|T=0.8|seed=7,simple_lb_edd_ub,900,0.2,0.8,7,True,1.613279024476789,0.9962044012749774,1.0005770450828426,0.167613391576886,
900|R=0.2|T=0.8|seed=8,simple_lb_edd_ub,900,0.2,0.8,8,True,1.6150295247422757,0.9947985051811804,1.0,0.16756598270739317,
900|R=0.2|T=0.8|seed=9,simple_lb_edd_ub,900,0.2,0.8,9,True,1.6146314366101193,0.9952360000823312,1.0,0.16875631573221136,
900|R=0.2|T=0.8|seed=0,simple_lb_lb_memo_edd_ub,900,0.2,0.8,0,True,1.6118937688668218,0.9959531941602745,1.001170724860518,0.16711213343942294,0.0
900|R=0.2|T=0.8|seed=1,simple_lb_lb_memo_edd_ub,900,0.2,0.8,1,True,1.6188681533614413,0.9952350442852596,1.001170724860518,0.1680505097812571,0.0
900|R=0.2|T=0.8|seed=2,simple_lb_lb_memo_edd_ub,900,0.2,0.8,2,True,1.6057185627500838,0.9945134140404895,1.001170724860518,0.16607507586186954,0.0
900|R=0.2|T=0.8|seed=3,simple_lb_lb_memo_edd_ub,900,0.2,0.8,3,True,1.597610008032253,0.9944015518038593,1.001170724860518,0.16455504577632513,0.0
900|R=0.2|T=0.8|seed=4,simple_lb_lb_memo_edd_ub,900,0.2,0.8,4,True,1.5989045640361017,0.9960791419794225,1.001170724860518,0.16544786778735276,0.0
900|R=0.2|T=0.8|seed=5,simple_lb_lb_memo_edd_ub,900,0.2,0.8,5,True,1.6011180943157364,0.9930197112703517,1.001170724860518,0.16422285678425474,0.0
900|R=0.2|T=0.8|seed=6,simple_lb_lb_memo_edd_ub,900,0.2,0.8,6,True,1.6283465379618278,0.99290222692692,1.001170724860518,0.16949053831300365,0.0
900|R=0.2|T=0.8|seed=7,simple_lb_lb_memo_edd_ub,900,0.2,0.8,7,True,1.6314897257697045,0.9962044012749774,1.0005770450828426,0.16963323384494103,0.0
900|R=0.2|T=0.8|seed=8,simple_lb_lb_memo_edd_ub,900,0.2,0.8,8,True,1.630710340593219,0.9947985051811804,1.0,0.16962055772840623,0.0
900|R=0.2|T=0.8|seed=9,simple_lb_lb_memo_edd_ub,900,0.2,0.8,9,True,1.6313269003512785,0.9952360000823312,1.0,0.17049949636602704,0.0
900|R=0.4|T=0.6|seed=0,simple_lb,900,0.4,0.6,0,True,1.5644459480110682,0.9938474687835831,1.0009634956387465,0.16884493288224675,
900|R=0.4|T=0.6|seed=1,simple_lb,900,0.4,0.6,1,True,1.542245153250869,0.9957455434391831,1.0009634956387465,0.16357798123277387,
900|R=0.4|T=0.6|seed=2,simple_lb,900,0.4,0.6,2,True,1.5492834511944547,0.9926063737112187,1.001247439717715,0.1640574044812466,
900|R=0.4|T=0.6|seed=3,simple_lb,900,0.4,0.6,3,True,1.5508633507339982,0.9957678366564263,1.001247439717715,0.16627216495484276,
900|R=0.4|T=0.6|seed=4,simple_lb,900,0.4,0.6,4,True,1.5393258388003517,0.9924510065843514,1.001247439717715,0.16444413844975705,
900|R=0.4|T=0.6|seed=5,simple_lb,900,0.4,0.6,5,True,1.5696410967380305,0.9919437006895137,1.001247439717715,0.16802760369029304,
900|R=0.4|T=0.6|seed=6,simple_lb,900,0.4,0.6,6,True,1.5661442040686722,0.9930033649523701,1.001247439717715,0.16542988045201892,
900|R=0.4|T=0.6|seed=7,simple_lb,900,0.4,0.6,7,True,1.5971897420798504,0.9943716060800386,1.001247439717715,0.16502329867298532,
900|R=0.4|T=0.6|seed=8,simple_lb,900,0.4,0.6,8,True,1.6107014545862037,0.9934430489616383,1.000283670763425,0.1658220310565679,
900|R=0.4|T=0.6|seed=9,simple_lb,900,0.4,0.6,9,True,1.6071766896966568,0.9944478925860983,1.000283670763425,0.16664993173699436,
900|R=0.4|T=0.6|seed=0,simple_lb_lb_memo,900,0.4,0.6,0,True,1.6195191532038213,0.9938474687835831,1.001247439717715,0.16973878102935988,0.0
900|R=0.4|T=0.6|seed=1,simple_lb_lb_memo,900,0.4,0.6,1,True,1.5953403697147501,0.9957455434391831,1.001247439717715,0.16429144837059897,0.0
900|R=0.4|T=0.6|seed=2,simple_lb_lb_memo,900,0.4,0.6,2,True,1.6119657866792394,0.9926063737112187,1.001247439717715,0.16469520915509583,0.0
900|R=0.4|T=0.6|seed=3,simple_lb_lb_memo,900,0.4,0.6,3,True,1.6198192733040713,0.9957678366564263,1.001247439717715,0.16668000243961037,0.0
900|R=0.4|T=0.6|seed=4,simple_lb_lb_memo,900,0.4,0.6,4,True,1.604821852343671,0.9924510065843514,1.001247439717715,0.16469563264100467,0.0
900|R=0.4|T=0.6|seed=5,simple_lb_lb_memo,900,0.4,0.6,5,True,1.6388623713403003,0.9919437006895137,1.001247439717715,0.1681718168614742,0.0
900|R=0.4|T=0.6|seed=6,simple_lb_lb_memo,900,0.4,0.6,6,True,1.6326912928446784,0.9930033649523701,1.001247439717715,0.16556803949510032,0.0
900|R=0.4|T=0.6|seed=7,simple_lb_lb_memo,900,0.4,0.6,7,True,1.6200093468450916,0.9943716060800386,1.001247439717715,0.1659726699864245,0.0
900|R=0.4|T=0.6|seed=8,simple_lb_lb_memo,900,0.4,0.6,8,True,1.626648686854838,0.9934430489616383,1.000283670763425,0.16707921162997985,0.0
900|R=0.4|T=0.6|seed=9,simple_lb_lb_memo,900,0.4,0.6,9,True,1.6345801489087415,0.9944478925860983,1.000283670763425,0.16766568588527173,0.0
900|R=0.4|T=0.6|seed=0,edd_ub,900,0.4,0.6,0,True,1.0769652903092712,0.9997260235720901,1.001247439717715,0.0,
900|R=0.4|T=0.6|seed=1,edd_ub,900,0.4,0.6,1,True,1.0742428089589149,0.9997158131948329,1.001336770439188,0.0,
900|R=0.4|T=0.6|seed=2,edd_ub,900,0.4,0.6,2,True,1.0748645247326003,0.9996091786126422,1.001336770439188,0.0,
900|R=0.4|T=0.6|seed=3,edd_ub,900,0.4,0.6,3,True,1.0750120818471856,0.9994657191109713,1.001336770439188,0.0,
900|R=0.4|T=0.6|seed=4,edd_ub,900,0.4,0.6,4,True,1.0685560338322748,0.9996764806072076,1.001336770439188,0.0,
900|R=0.4|T=0.6|seed=5,edd_ub,900,0.4,0.6,5,True,1.06602028899181,0.9993790106394315,1.001336770439188,0.0,
900|R=0.4|T=0.6|seed=6,edd_ub,900,0.4,0.6,6,True,1.0620811741991543,0.9996767090322288,1.001336770439188,0.0,
900|R=0.4|T=0.6|seed=7,edd_ub,900,0.4,0.6,7,True,1.0656357419952085,0.9996129283503383,1.001336770439188,0.0,
900|R=0.4|T=0.6|seed=8,edd_ub,900,0.4,0.6,8,True,1.0637525278181426,0.9998054744980625,1.0003729154979857,0.0,
900|R=0.4|T=0.6|seed=9,edd_ub,900,0.4,0.6,9,True,1.0677937560612238,0.9997547343022368,1.0008478249783264,0.0,
900|R=0.4|T=0.6|seed=0,simple_lb_edd_ub,900,0.4,0.6,0,True,1.643711450954464,0.9928531407431479,1.0018121374927418,0.16404437443474196,
900|R=0.4|T=0.6|seed=1,simple_lb_edd_ub,900,0.4,0.6,1,True,1.61975688648105,0.9946678736919227,1.0018121374927418,0.15862747911831043,
900|R=0.4|T=0.6|seed=2,simple_lb_edd_ub,900,0.4,0.6,2,True,1.6288959705237398,0.9912615494261342,1.0018121374927418,0.1594124322949387,
900|R=0.4|T=0.6|seed=3,simple_lb_edd_ub,900,0.4,0.6,3,True,1.631398302549028,0.9943711434647872,1.0018121374927418,0.1614347387910741,
900|R=0.4|T=0.6|seed=4,simple_lb_edd_ub,900,0.4,0.6,4,True,1.6159722393909752,0.9911388692203214,1.0018121374927418,0.1596777547822907,
900|R=0.4|T=0.6|seed=5,simple_lb_edd_ub,900,0.4,0.6,5,True,1.6507920347898293,0.9905293136112008,1.0018121374927418,0.16310857707399323,
900|R=0.4|T=0.6|seed=6,simple_lb_edd_ub,900,0.4,0.6,6,True,1.6313959800966809,0.9919801866786624,1.0018121374927418,0.1607319516110403,
900|R=0.4|T=0.6|seed=7,simple_lb_edd_ub,900,0.4,0.6,7,True,1.632029529858164,0.9932224461722754,1.0018121374927418,0.16091217591417142,
900|R=0.4|T=0.6|seed=8,simple_lb_edd_ub,900,0.4,0.6,8,True,1.6381201930478089,0.992306226201518,1.0008478249783264,0.16227857273830482,
900|R=0.4|T=0.6|seed=9,simple_lb_edd_ub,900,0.4,0.6,9,True,1.648194739037889,0.993365015031163,1.0008478249783264,0.1627430458743425,
900|R=0.4|T=0.6|seed=0,simple_lb_lb_memo_edd_ub,900,0.4,0.6,0,True,1.6616192885813141,0.9928531407431479,1.0018121374927418,0.1658175649755641,0.0
900|R=0.4|T=0.6|seed=1,simple_lb_lb_memo_edd_ub,900,0.4,0.6,1,True,1.6357932659123509,0.9946678736919227,1.0018121374927418,0.16078487897185545,0.0
900|R=0.4|T=0.6|seed=2,simple_lb_lb_memo_edd_ub,900,0.4,0.6,2,True,1.6452501547355096,0.9912615494261342,1.0018121374927418,0.16116502182527875,0.0
900|R=0.4|T=0.6|seed=3,simple_lb_lb_memo_edd_ub,900,0.4,0.6,3,True,1.6488608939748628,0.9943711434647872,1.0018121374927418,0.16355888605968025,0.0
900|R=0.4|T=0.6|seed=4,simple_lb_lb_memo_edd_ub,900,0.4,0.6,4,True,1.6336459614827248,0.9911388692203214,1.0018121374927418,0.1616711409507346,0.0
900|R=0.4|T=0.6|seed=5,simple_lb_lb_memo_edd_ub,900,0.4,0.6,5,True,1.666927186254375,0.9905293136112008,1.0018121374927418,0.1649197985722459,0.0
900|R=0.4|T=0.6|seed=6,simple_lb_lb_memo_edd_ub,900,0.4,0.6,6,True,1.6484065616864925,0.9919801866786624,1.0018121374927418,0.16281428799004305,0.0
900|R=0.4|T=0.6|seed=7,simple_lb_lb_memo_edd_ub,900,0.4,0.6,7,True,1.6664226451351478,0.9932224461722754,1.0018121374927418,0.16260539566604007,0.0
900|R=0.4|T=0.6|seed=8,simple_lb_lb_memo_edd_ub,900,0.4,0.6,8,True,1.6770625421969827,0.992306226201518,1.0008478249783264,0.1635365272696422,0.0
900|R=0.4|T=0.6|seed=9,simple_lb_lb_memo_edd_ub,900,0.4,0.6,9,True,1.683078420972177,0.993365015031163,1.0008478249783264,0.16426166855182658,0.0
