instance_key,custom_reported_time_ms,std_unordered_reported_time_ms,custom_memo_used_mb,std_unordered_memo_used_mb,custom_objective,std_unordered_objective,process_gated_file,source_file,objective_match,time_ratio_custom_to_std,memory_ratio_custom_to_std,memo_full_key_verification_ok,exact_memo_enabled_ok
500|R=0.2|T=0.4|seed=0,8207.4014,7177.848,229.34375,261.9765625,464545.0,464545.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.1434348289348006,0.8754361375361585,True,True
500|R=0.2|T=0.4|seed=1,7185.4898,6343.0449,229.34375,261.9765625,431052.0,431052.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.1328139581669996,0.8754361375361585,True,True
500|R=0.2|T=0.4|seed=2,9341.0629,8059.5591,229.734375,300.078125,445658.0,445658.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.1590042065700592,0.7655818797188232,True,True
500|R=0.2|T=0.4|seed=3,8014.268,6921.9367,229.734375,300.078125,409853.0,409853.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.1578071784447264,0.7655818797188232,True,True
500|R=0.2|T=0.4|seed=4,10501.4996,8990.6427,250.16015625,334.74609375,427617.0,427617.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.168047708090991,0.747313145457728,True,True
500|R=0.2|T=0.4|seed=5,8999.0046,7749.8231,250.16015625,334.74609375,404809.0,404809.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.1611883889323875,0.747313145457728,True,True
500|R=0.2|T=0.4|seed=6,9116.783,7944.9424,250.16015625,334.74609375,434493.0,434493.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.147495166233049,0.747313145457728,True,True
500|R=0.2|T=0.4|seed=7,8028.4161,6989.881,250.16015625,334.74609375,405441.0,405441.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.1485769357160729,0.747313145457728,True,True
500|R=0.2|T=0.4|seed=8,9306.1457,8216.1867,250.16015625,334.74609375,438353.0,438353.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.1326599601248106,0.747313145457728,True,True
500|R=0.2|T=0.4|seed=9,7461.5188,6636.8232,250.16015625,334.74609375,411530.0,411530.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.1242605950389035,0.747313145457728,True,True
500|R=0.2|T=0.6|seed=0,20702.2343,18468.9364,360.984375,547.41796875,1278388.0,1278388.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.1209218469126354,0.6594309935135829,True,True
500|R=0.2|T=0.6|seed=1,18556.6074,16772.0025,361.26171875,547.41796875,1206511.0,1206511.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.1064038059856003,0.6599376333497456,True,True
500|R=0.2|T=0.6|seed=2,16521.6004,14920.1964,361.26171875,547.41796875,1212436.0,1212436.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.1073312949151257,0.6599376333497456,True,True
500|R=0.2|T=0.6|seed=3,18366.237,16464.9919,361.28515625,547.41796875,1136386.0,1136386.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.1154719729925893,0.6599804479837875,True,True
500|R=0.2|T=0.6|seed=4,17945.9539,16089.7389,361.28515625,547.41796875,1175487.0,1175487.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.115366384223923,0.6599804479837875,True,True
500|R=0.2|T=0.6|seed=5,15953.0862,14208.973,361.28515625,547.41796875,1120305.0,1120305.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.1227473090419695,0.6599804479837875,True,True
500|R=0.2|T=0.6|seed=6,18844.7226,16957.939,361.28515625,547.41796875,1181815.0,1181815.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.1112625537808576,0.6599804479837875,True,True
500|R=0.2|T=0.6|seed=7,18803.7175,17015.7737,361.28515625,547.41796875,1123131.0,1123131.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.1050756687014471,0.6599804479837875,True,True
500|R=0.2|T=0.6|seed=8,16829.7447,15280.6334,361.28515625,547.41796875,1192396.0,1192396.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.10137742719487,0.6599804479837875,True,True
500|R=0.2|T=0.6|seed=9,18687.4235,17098.6999,361.28515625,547.41796875,1131433.0,1131433.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.092914877112967,0.6599804479837875,True,True
500|R=0.2|T=0.8|seed=0,5805.88,5143.85,114.74609375,154.65625,2534396.0,2534396.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.1287032086861009,0.7419428167306527,True,True
500|R=0.2|T=0.8|seed=1,6343.9369,5632.3853,114.74609375,164.046875,2427123.0,2427123.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.1263321953489225,0.6994713782264977,True,True
500|R=0.2|T=0.8|seed=2,7264.742,6422.2649,159.828125,186.7421875,2405144.0,2405144.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.1311806836245575,0.8558758314855875,True,True
500|R=0.2|T=0.8|seed=3,7984.8007,7136.3123,159.8515625,197.7421875,2278240.0,2278240.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.1188973189976565,0.8083837066887914,True,True
500|R=0.2|T=0.8|seed=4,5797.7341,5148.35,159.8515625,197.7421875,2336272.0,2336272.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.1261344119960763,0.8083837066887914,True,True
500|R=0.2|T=0.8|seed=5,6670.8631,5938.8071,159.8515625,197.7421875,2251088.0,2251088.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.1232665058274076,0.8083837066887914,True,True
500|R=0.2|T=0.8|seed=6,7387.1256,6681.4759,160.7578125,197.7421875,2338622.0,2338622.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.1056128482031942,0.8129666943226265,True,True
500|R=0.2|T=0.8|seed=7,6101.5472,5501.3744,160.7578125,197.7421875,2244080.0,2244080.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.1090950654076552,0.8129666943226265,True,True
500|R=0.2|T=0.8|seed=8,5367.1243,4851.0739,160.7578125,197.7421875,2362533.0,2362533.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.1063785896974276,0.8129666943226265,True,True
500|R=0.2|T=0.8|seed=9,8576.0903,7669.8247,160.7578125,198.8828125,2256106.0,2256106.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.118159884410396,0.8083041992379306,True,True
500|R=0.4|T=0.6|seed=0,9957.4671,8987.0136,167.66796875,246.55078125,1085591.0,1085591.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.1079839803513816,0.6800545019566836,True,True
500|R=0.4|T=0.6|seed=1,10000.6458,9122.5685,168.125,251.69140625,1000754.0,1000754.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.0962532975225125,0.667980693123089,True,True
500|R=0.4|T=0.6|seed=2,7775.7653,6807.8039,168.125,251.69140625,1032901.0,1032901.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.1421840896445328,0.667980693123089,True,True
500|R=0.4|T=0.6|seed=3,7645.8918,6715.7436,168.125,251.69140625,926051.0,926051.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.138502637295444,0.667980693123089,True,True
500|R=0.4|T=0.6|seed=4,7193.227,6305.4946,168.125,251.69140625,951811.0,951811.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.1407871160495482,0.667980693123089,True,True
500|R=0.4|T=0.6|seed=5,6494.8423,5692.9601,168.125,251.69140625,910889.0,910889.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.1408550535950532,0.667980693123089,True,True
500|R=0.4|T=0.6|seed=6,7179.8719,6324.0572,168.125,251.69140625,1015904.0,1015904.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.1353268436597947,0.667980693123089,True,True
500|R=0.4|T=0.6|seed=7,7898.0316,7039.4453,168.125,251.69140625,945220.0,945220.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.1219678914189446,0.667980693123089,True,True
500|R=0.4|T=0.6|seed=8,8710.0161,7729.9172,168.125,251.69140625,1040506.0,1040506.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.126792936410755,0.667980693123089,True,True
500|R=0.4|T=0.6|seed=9,7073.3745,6313.4658,168.125,251.69140625,969734.0,969734.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.120363160912347,0.667980693123089,True,True
50|R=0.2|T=0.4|seed=0,7.8345,3.6756,3.890625,3.99609375,5103.0,5103.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,2.131488736532811,0.9736070381231672,True,True
50|R=0.2|T=0.4|seed=1,0.6138,0.297,3.890625,3.99609375,3501.0,3501.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,2.066666666666667,0.9736070381231672,True,True
50|R=0.2|T=0.4|seed=2,0.4443,0.2384,3.890625,3.99609375,4285.0,4285.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.863674496644295,0.9736070381231672,True,True
50|R=0.2|T=0.4|seed=3,3.5449,1.6644,3.890625,3.99609375,5158.0,5158.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,2.129836577745734,0.9736070381231672,True,True
50|R=0.2|T=0.4|seed=4,0.6903,0.3132,3.890625,3.99609375,4809.0,4809.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,2.204022988505747,0.9736070381231672,True,True
50|R=0.2|T=0.4|seed=5,0.7477,0.3398,3.890625,3.99609375,4095.0,4095.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,2.2004120070629782,0.9736070381231672,True,True
50|R=0.2|T=0.4|seed=6,0.9524,0.4057,3.890625,3.99609375,5356.0,5356.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,2.347547448853833,0.9736070381231672,True,True
50|R=0.2|T=0.4|seed=7,0.8767,0.4672,3.890625,3.99609375,4799.0,4799.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.8764982876712328,0.9736070381231672,True,True
50|R=0.2|T=0.4|seed=8,4.3337,1.9681,3.890625,3.99609375,5292.0,5292.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,2.20197144454042,0.9736070381231672,True,True
50|R=0.2|T=0.4|seed=9,0.836,0.4208,3.890625,3.99609375,4126.0,4126.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.9866920152091254,0.9736070381231672,True,True
50|R=0.2|T=0.6|seed=0,7.0959,3.416,3.86328125,3.9921875,12477.0,12477.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,2.077254098360656,0.9677103718199609,True,True
50|R=0.2|T=0.6|seed=1,1.2201,0.5941,3.86328125,3.9921875,9673.0,9673.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,2.0536946641979466,0.9677103718199609,True,True
50|R=0.2|T=0.6|seed=2,0.3684,0.2082,3.86328125,3.9921875,11424.0,11424.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.7694524495677233,0.9677103718199609,True,True
50|R=0.2|T=0.6|seed=3,7.8683,3.2078,4.07421875,4.0078125,13402.0,13402.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,2.4528648918261733,1.0165692007797271,True,True
50|R=0.2|T=0.6|seed=4,1.6882,0.7715,4.07421875,4.0078125,12928.0,12928.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,2.188204795852236,1.0165692007797271,True,True
50|R=0.2|T=0.6|seed=5,0.8795,0.4489,4.07421875,4.0078125,10585.0,10585.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.9592336823345955,1.0165692007797271,True,True
50|R=0.2|T=0.6|seed=6,1.1208,0.5148,4.07421875,4.0078125,14108.0,14108.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,2.177156177156177,1.0165692007797271,True,True
50|R=0.2|T=0.6|seed=7,2.4032,1.1273,4.07421875,4.0078125,12464.0,12464.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,2.1318193914663355,1.0165692007797271,True,True
50|R=0.2|T=0.6|seed=8,8.5636,3.5417,4.07421875,4.03515625,13510.0,13510.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,2.417934890024564,1.009680542110358,True,True
50|R=0.2|T=0.6|seed=9,1.7994,0.9106,4.07421875,4.03515625,10883.0,10883.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.976059740830222,1.009680542110358,True,True
50|R=0.2|T=0.8|seed=0,1.4606,0.7559,3.66796875,3.69140625,23831.0,23831.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.9322661727741763,0.9936507936507937,True,True
50|R=0.2|T=0.8|seed=1,1.5958,0.7444,3.75,3.72265625,19855.0,19855.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,2.1437399247716282,1.0073452256033577,True,True
50|R=0.2|T=0.8|seed=2,0.4188,0.2108,3.75,3.72265625,22793.0,22793.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.9867172675521823,1.0073452256033577,True,True
50|R=0.2|T=0.8|seed=3,1.6907,0.7974,3.75,3.73828125,25779.0,25779.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,2.1202658640581893,1.0031347962382444,True,True
50|R=0.2|T=0.8|seed=4,0.5574,0.2676,3.75,3.73828125,25215.0,25215.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,2.0829596412556053,1.0031347962382444,True,True
50|R=0.2|T=0.8|seed=5,0.3643,0.1872,3.75,3.73828125,20340.0,20340.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.9460470085470085,1.0031347962382444,True,True
50|R=0.2|T=0.8|seed=6,0.9578,0.4353,3.75,3.73828125,27852.0,27852.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,2.200321617275442,1.0031347962382444,True,True
50|R=0.2|T=0.8|seed=7,0.6171,0.2943,3.75,3.73828125,24351.0,24351.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,2.09683995922528,1.0031347962382444,True,True
50|R=0.2|T=0.8|seed=8,1.7502,0.8699,3.75,3.76171875,25600.0,25600.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,2.0119553971720885,0.9968847352024922,True,True
50|R=0.2|T=0.8|seed=9,0.4209,0.1995,3.75,3.76171875,21860.0,21860.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,2.1097744360902255,0.9968847352024922,True,True
50|R=0.4|T=0.6|seed=0,4.3933,2.191,3.83984375,3.8671875,11062.0,11062.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,2.0051574623459607,0.9929292929292929,True,True
50|R=0.4|T=0.6|seed=1,0.6728,0.3314,3.83984375,3.8671875,7660.0,7660.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,2.0301750150875075,0.9929292929292929,True,True
50|R=0.4|T=0.6|seed=2,0.302,0.1743,3.83984375,3.8671875,9883.0,9883.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.7326448651749855,0.9929292929292929,True,True
50|R=0.4|T=0.6|seed=3,4.2367,2.0527,3.84375,3.875,11598.0,11598.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,2.0639645345155158,0.9919354838709677,True,True
50|R=0.4|T=0.6|seed=4,0.9925,0.4762,3.84375,3.875,10622.0,10622.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,2.0842083158336835,0.9919354838709677,True,True
50|R=0.4|T=0.6|seed=5,0.7021,0.3421,3.84375,3.875,9370.0,9370.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,2.0523238819058753,0.9919354838709677,True,True
50|R=0.4|T=0.6|seed=6,0.7173,0.3244,3.84375,3.875,12000.0,12000.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,2.2111590628853266,0.9919354838709677,True,True
50|R=0.4|T=0.6|seed=7,0.9613,0.4593,3.84375,3.875,12015.0,12015.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,2.0929675593294146,0.9919354838709677,True,True
50|R=0.4|T=0.6|seed=8,4.872,2.3106,3.8515625,3.90625,11442.0,11442.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,2.1085432355232405,0.986,True,True
50|R=0.4|T=0.6|seed=9,0.5246,0.2432,3.8515625,3.90625,10180.0,10180.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,2.1570723684210527,0.986,True,True
700|R=0.2|T=0.4|seed=0,23186.5599,20571.2053,629.3203125,636.390625,894996.0,894996.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.1271366729299035,0.9888899801124506,True,True
700|R=0.2|T=0.4|seed=1,27415.1599,24460.1603,629.3203125,707.40625,828956.0,828956.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.1208086767935042,0.889616556964262,True,True
700|R=0.2|T=0.4|seed=2,22602.2534,19971.6609,629.3203125,707.40625,832173.0,832173.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.131716261014626,0.889616556964262,True,True
700|R=0.2|T=0.4|seed=3,23094.3151,20371.576,629.3203125,707.40625,806821.0,806821.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.1336538272738446,0.889616556964262,True,True
700|R=0.2|T=0.4|seed=4,36249.0418,33111.4159,942.51953125,944.390625,889678.0,889678.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.0947596414927094,0.9980187290084546,True,True
700|R=0.2|T=0.4|seed=5,19222.9735,17058.8337,942.51953125,944.390625,803599.0,803599.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.1268632919494375,0.9980187290084546,True,True
700|R=0.2|T=0.4|seed=6,28416.9159,25291.431,942.51953125,944.390625,827427.0,827427.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.1235788081741993,0.9980187290084546,True,True
700|R=0.2|T=0.4|seed=7,26952.4954,24148.4089,942.51953125,944.390625,813375.0,813375.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.1161188926198777,0.9980187290084546,True,True
700|R=0.2|T=0.4|seed=8,28774.8053,25600.1267,942.51953125,944.390625,806429.0,806429.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.1240102690585512,0.9980187290084546,True,True
700|R=0.2|T=0.4|seed=9,23393.9877,20769.3024,942.51953125,944.390625,767830.0,767830.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.1263733008191936,0.9980187290084546,True,True
700|R=0.2|T=0.6|seed=0,56693.4922,51718.3361,941.3828125,1209.42578125,2481713.0,2481713.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.0961971415781877,0.7783717091982572,True,True
700|R=0.2|T=0.6|seed=1,69163.0455,62620.0071,1420.46875,1465.20703125,2325566.0,2325566.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.104487985597817,0.9694662390393849,True,True
700|R=0.2|T=0.6|seed=2,42754.99,39197.8668,1420.46875,1465.20703125,2305333.0,2305333.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.0907478771268235,0.9694662390393849,True,True
700|R=0.2|T=0.6|seed=3,53984.8511,49192.5756,1420.46875,1465.20703125,2266425.0,2266425.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.0974186742927932,0.9694662390393849,True,True
700|R=0.2|T=0.6|seed=4,81731.1497,73962.7599,1420.46875,1626.96875,2441519.0,2441519.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.1050310968723058,0.8730768492019284,True,True
700|R=0.2|T=0.6|seed=5,53905.9041,48917.6908,1420.46875,1626.96875,2258525.0,2258525.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.1019715611759826,0.8730768492019284,True,True
700|R=0.2|T=0.6|seed=6,56448.1756,51252.2493,1420.46875,1626.96875,2278039.0,2278039.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.1013794783832054,0.8730768492019284,True,True
700|R=0.2|T=0.6|seed=7,51678.2703,47209.7839,1420.46875,1626.96875,2233320.0,2233320.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.0946517020595807,0.8730768492019284,True,True
700|R=0.2|T=0.6|seed=8,57461.8902,52243.0941,1420.46875,1626.96875,2206455.0,2206455.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.0998944681570841,0.8730768492019284,True,True
700|R=0.2|T=0.6|seed=9,56360.3661,51668.9431,1420.46875,1626.96875,2126225.0,2126225.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.0907977349356697,0.8730768492019284,True,True
700|R=0.2|T=0.8|seed=0,26275.7542,24199.5232,430.58203125,565.91796875,4993899.0,4993899.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.0857963598224945,0.760855910267472,True,True
700|R=0.2|T=0.8|seed=1,26953.8665,24868.3091,430.90625,570.28125,4695094.0,4695094.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.0838640613486665,0.7556030467422873,True,True
700|R=0.2|T=0.8|seed=2,17294.8974,15781.1356,430.90625,570.28125,4628877.0,4628877.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.09592223515271,0.7556030467422873,True,True
700|R=0.2|T=0.8|seed=3,31577.5533,29084.2224,629.0703125,642.390625,4578957.0,4578957.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.0857279546865246,0.9792644662272274,True,True
700|R=0.2|T=0.8|seed=4,27092.6039,24967.9791,629.0703125,642.390625,4813596.0,4813596.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.0850939834373698,0.9792644662272274,True,True
700|R=0.2|T=0.8|seed=5,25164.6998,23283.5583,629.0703125,642.390625,4547212.0,4547212.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.0807926982535139,0.9792644662272274,True,True
700|R=0.2|T=0.8|seed=6,23474.5486,21962.6011,629.0703125,642.390625,4544190.0,4544190.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.0688419141756391,0.9792644662272274,True,True
700|R=0.2|T=0.8|seed=7,15906.218,14574.3683,629.0703125,642.390625,4472580.0,4472580.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.0913830138353235,0.9792644662272274,True,True
700|R=0.2|T=0.8|seed=8,24822.1901,23142.9842,629.0703125,642.390625,4380310.0,4380310.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.0725578812779037,0.9792644662272274,True,True
700|R=0.2|T=0.8|seed=9,23992.1005,22233.3842,629.0703125,642.390625,4249405.0,4249405.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.079102501183783,0.9792644662272274,True,True
700|R=0.4|T=0.6|seed=0,22718.984,21127.3714,430.4453125,482.984375,2082545.0,2082545.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.0753341516020303,0.8912199540616609,True,True
700|R=0.4|T=0.6|seed=1,32704.4621,30070.9411,628.8984375,653.2890625,1897766.0,1897766.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.0875769398517428,0.9626648808313701,True,True
700|R=0.4|T=0.6|seed=2,18102.6819,16353.5494,628.8984375,653.2890625,1931023.0,1931023.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.106957361806728,0.9626648808313701,True,True
700|R=0.4|T=0.6|seed=3,22490.4386,20842.6717,628.8984375,653.2890625,1865469.0,1865469.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.079057374396009,0.9626648808313701,True,True
700|R=0.4|T=0.6|seed=4,36213.1053,33367.9208,630.796875,691.0625,2071505.0,2071505.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.085267059852288,0.9127928009405806,True,True
700|R=0.4|T=0.6|seed=5,21767.109,20097.7893,630.796875,691.0625,1849627.0,1849627.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.08305986668892,0.9127928009405806,True,True
700|R=0.4|T=0.6|seed=6,22859.1686,21258.9454,630.796875,691.0625,1927528.0,1927528.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.0752729342820553,0.9127928009405806,True,True
700|R=0.4|T=0.6|seed=7,19077.9069,17523.3079,630.796875,691.0625,1885175.0,1885175.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.088716069412899,0.9127928009405806,True,True
700|R=0.4|T=0.6|seed=8,21939.5702,20427.4145,630.796875,691.0625,1865976.0,1865976.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.0740257999856027,0.9127928009405806,True,True
700|R=0.4|T=0.6|seed=9,29764.2431,27542.3128,631.05859375,691.0625,1769059.0,1769059.0,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,True,1.0806733376435984,0.9131715203038799,True,True
900|R=0.2|T=0.6|seed=0,144578.3684,,2709.5,,3953208.0,,True,C:\c++\test2\results\memo_backend_comparison\raw_results.csv,False,,,True,True
