n,R,T,seed,instance_path,shared_work_dir,data_mode,ours_exe,ours_reconstruct_status,ours_reconstruct_objective,ours_reconstruct_reported_time_ms,ours_reconstruct_wall_time_ms,ours_reconstruction_success,ours_reconstructed_order_cost,ours_order_length,ours_reconstruct_memo_used_bytes,ours_reconstruct_peak_working_set_bytes,article_status,article_objective,article_wall_time_ms,article_memo_bytes,article_reported_ram_bytes,article_peak_working_set_bytes,ratio_ours_reconstruct_wall_to_article,ratio_ours_reconstruct_memo_to_article_memo,ratio_ours_reconstruct_peak_to_article_peak,objective_comparison_status,objective_match,notes,ours_reconstruct_run_line,ours_reconstruct_run_n,ours_reconstruct_run_seed,ours_reconstruct_run_input,ours_reconstruct_run_decomp,ours_reconstruct_run_memo_backend,ours_reconstruct_run_use_ub,ours_reconstruct_run_use_lb,ours_reconstruct_run_terminal_rules,ours_reconstruct_run_position_filtering_enabled,ours_reconstruct_run_enable_lawler_basic_rules,ours_reconstruct_run_enable_simple_lb,ours_reconstruct_run_enable_lb_memo,ours_reconstruct_run_enable_edd_ub,ours_reconstruct_run_ub_depth_limit,ours_reconstruct_run_lb_depth_limit,ours_reconstruct_run_terminal_all_tardy_spt,ours_reconstruct_run_terminal_edd_at_most_one_tardy,ours_reconstruct_run_enable_memo,ours_reconstruct_run_enable_exact_memo,ours_reconstruct_run_memo_full_key_verification,ours_reconstruct_run_memo_memory_limit_mb,ours_reconstruct_run_cost,ours_reconstruct_run_reconstruction_success,ours_reconstruct_run_reconstructed_order_cost,ours_reconstruct_run_time_ms,ours_reconstruct_run_nodes,ours_reconstruct_run_max_depth,ours_reconstruct_run_memo_hits,ours_reconstruct_run_memo_misses,ours_reconstruct_run_memo_exact_hits,ours_reconstruct_run_memo_lb_hits,ours_reconstruct_run_rule4,ours_reconstruct_run_valid_pos,ours_reconstruct_run_valid_pos_pruned_3a,ours_reconstruct_run_valid_pos_pruned_3b,ours_reconstruct_run_memo_rejected,ours_reconstruct_run_memo_forced_evict,ours_reconstruct_run_lufo_passes,ours_reconstruct_run_terminal_spt,ours_reconstruct_run_terminal_edd,ours_reconstruct_run_memo_peak,ours_reconstruct_run_memo_final,ours_reconstruct_run_memo_evictions,ours_reconstruct_run_memo_clean_time_ms,ours_reconstruct_run_reconstruction_time_ms,ours_reconstruct_run_reconstruction_repairs,ours_reconstruct_run_reconstruction_trace_hits,ours_reconstruct_run_reconstruction_trace_fallbacks,ours_reconstruct_run_memo_used_mb,ours_reconstruct_run_memo_bytes_per_entry,article_raw_metrics,article_metric_TT,article_metric_time,article_metric_RAM,article_metric_NbBytesMem,article_metric_NbBytesMem2,article_metric_NbEntryMem,article_metric_NbEntryMem2,article_metric_NbJobsMem,article_metric_Hits,article_metric_Hits2,article_metric_Miss,article_metric_Miss2,article_metric_All,article_metric_MerL,article_metric_szMerL,article_metric_MerR,article_metric_szMerR,article_metric_MovL,article_metric_MovR,article_metric_MinRatio,source_file,ours_solved,article_solved,both_solved,time_ratio,memory_ratio,ours_wall_time_s,article_wall_time_s,ours_peak_gb,article_peak_gb,objective_comparison_status_norm,rows_for_n,complete_n
50,1.0,0.2,5,results\article_code_comparison_r1_fixed\data\50\SDT_50_1.0_0.2_6.txt,results\article_code_comparison_r1_fixed,generated_by_project_generator,C:\c++\test2\x64\Release\bm_solver.exe,SOLVED,0,0.0076,55.069,,,50,80,2121728,SOLVED,0.0,53.517,426.0,5591040.0,2183168,1.029,0.187793,0.971857,MATCH,True,,[run] n=50 seed=5 input=results\article_code_comparison_r1_fixed\data\50\SDT_50_1.0_0.2_6.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=0 time_ms=0.0076 nodes=1 max_depth=0 memo_hits=0 memo_misses=1 memo_exact_hits=0 memo_lb_hits=0 rule4=1 valid_pos=0 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=0 terminal_edd=1 memo_peak=1 memo_final=1 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.0005 reconstruction_repairs=0 reconstruction_trace_hits=0 reconstruction_trace_fallbacks=0 memo_used_mb=7.62939e-05 memo_bytes_per_entry=80,50,5,results\article_code_comparison_r1_fixed\data\50\SDT_50_1.0_0.2_6.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,0,,,0.0076,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0.0005,0,0,0,7.62939e-05,80,All=22;Hits=0;Hits2=0;MerL=0;MerR=0;MinRatio=1;Miss=0;Miss2=0;MovL=0;MovR=0;NbBytesMem=426;NbBytesMem2=0;NbEntryMem=8;NbEntryMem2=0;NbJobsMem=-1;RAM=5591040;TT=0;szMerL=0;szMerR=0,0.0,,5591040.0,426.0,0.0,8.0,0.0,-1.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C:\c++\test2\results\article_code_comparison_r1_fixed\raw_results.csv,True,True,True,1.029,0.971857,0.055069,0.053517,0.00197601318359375,0.002033233642578125,MATCH,200,True
50,1.0,0.2,6,results\article_code_comparison_r1_fixed\data\50\SDT_50_1.0_0.2_7.txt,results\article_code_comparison_r1_fixed,generated_by_project_generator,C:\c++\test2\x64\Release\bm_solver.exe,SOLVED,0,0.0072,55.999,,,50,80,2138112,SOLVED,0.0,55.074,386.0,5738496.0,2121728,1.016796,0.207254,1.007722,MATCH,True,,[run] n=50 seed=6 input=results\article_code_comparison_r1_fixed\data\50\SDT_50_1.0_0.2_7.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=0 time_ms=0.0072 nodes=1 max_depth=0 memo_hits=0 memo_misses=1 memo_exact_hits=0 memo_lb_hits=0 rule4=1 valid_pos=0 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=0 terminal_edd=1 memo_peak=1 memo_final=1 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.0005 reconstruction_repairs=0 reconstruction_trace_hits=0 reconstruction_trace_fallbacks=0 memo_used_mb=7.62939e-05 memo_bytes_per_entry=80,50,6,results\article_code_comparison_r1_fixed\data\50\SDT_50_1.0_0.2_7.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,0,,,0.0072,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0.0005,0,0,0,7.62939e-05,80,All=19;Hits=0;Hits2=0;MerL=0;MerR=0;MinRatio=1;Miss=0;Miss2=0;MovL=0;MovR=0;NbBytesMem=386;NbBytesMem2=0;NbEntryMem=8;NbEntryMem2=0;NbJobsMem=-1;RAM=5738496;TT=0;szMerL=0;szMerR=0,0.0,,5738496.0,386.0,0.0,8.0,0.0,-1.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C:\c++\test2\results\article_code_comparison_r1_fixed\raw_results.csv,True,True,True,1.016796,1.007722,0.055999,0.055074,0.00199127197265625,0.00197601318359375,MATCH,200,True
50,1.0,0.2,7,results\article_code_comparison_r1_fixed\data\50\SDT_50_1.0_0.2_8.txt,results\article_code_comparison_r1_fixed,generated_by_project_generator,C:\c++\test2\x64\Release\bm_solver.exe,SOLVED,0,0.0076,54.252,,,50,80,2174976,SOLVED,0.0,58.009,326.0,5582848.0,2154496,0.935234,0.245399,1.009506,MATCH,True,,[run] n=50 seed=7 input=results\article_code_comparison_r1_fixed\data\50\SDT_50_1.0_0.2_8.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=0 time_ms=0.0076 nodes=1 max_depth=0 memo_hits=0 memo_misses=1 memo_exact_hits=0 memo_lb_hits=0 rule4=1 valid_pos=0 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=0 terminal_edd=1 memo_peak=1 memo_final=1 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.0006 reconstruction_repairs=0 reconstruction_trace_hits=0 reconstruction_trace_fallbacks=0 memo_used_mb=7.62939e-05 memo_bytes_per_entry=80,50,7,results\article_code_comparison_r1_fixed\data\50\SDT_50_1.0_0.2_8.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,0,,,0.0076,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0.0006,0,0,0,7.62939e-05,80,All=20;Hits=0;Hits2=0;MerL=0;MerR=0;MinRatio=1;Miss=0;Miss2=0;MovL=0;MovR=0;NbBytesMem=326;NbBytesMem2=0;NbEntryMem=6;NbEntryMem2=0;NbJobsMem=-1;RAM=5582848;TT=0;szMerL=0;szMerR=0,0.0,,5582848.0,326.0,0.0,6.0,0.0,-1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C:\c++\test2\results\article_code_comparison_r1_fixed\raw_results.csv,True,True,True,0.935234,1.009506,0.054252,0.058009,0.002025604248046875,0.00200653076171875,MATCH,200,True
50,1.0,0.2,8,results\article_code_comparison_r1_fixed\data\50\SDT_50_1.0_0.2_9.txt,results\article_code_comparison_r1_fixed,generated_by_project_generator,C:\c++\test2\x64\Release\bm_solver.exe,SOLVED,0,0.0079,53.059,,,50,80,2154496,SOLVED,0.0,53.423,400.0,5615616.0,2154496,0.993186,0.2,1.0,MATCH,True,,[run] n=50 seed=8 input=results\article_code_comparison_r1_fixed\data\50\SDT_50_1.0_0.2_9.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=0 time_ms=0.0079 nodes=1 max_depth=0 memo_hits=0 memo_misses=1 memo_exact_hits=0 memo_lb_hits=0 rule4=1 valid_pos=0 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=0 terminal_edd=1 memo_peak=1 memo_final=1 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.0006 reconstruction_repairs=0 reconstruction_trace_hits=0 reconstruction_trace_fallbacks=0 memo_used_mb=7.62939e-05 memo_bytes_per_entry=80,50,8,results\article_code_comparison_r1_fixed\data\50\SDT_50_1.0_0.2_9.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,0,,,0.0079,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0.0006,0,0,0,7.62939e-05,80,All=20;Hits=0;Hits2=0;MerL=0;MerR=0;MinRatio=1;Miss=0;Miss2=0;MovL=0;MovR=0;NbBytesMem=400;NbBytesMem2=0;NbEntryMem=6;NbEntryMem2=0;NbJobsMem=-1;RAM=5615616;TT=0;szMerL=0;szMerR=0,0.0,,5615616.0,400.0,0.0,6.0,0.0,-1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C:\c++\test2\results\article_code_comparison_r1_fixed\raw_results.csv,True,True,True,0.993186,1.0,0.053058999999999995,0.053423000000000005,0.00200653076171875,0.00200653076171875,MATCH,200,True
50,1.0,0.2,9,results\article_code_comparison_r1_fixed\data\50\SDT_50_1.0_0.2_10.txt,results\article_code_comparison_r1_fixed,generated_by_project_generator,C:\c++\test2\x64\Release\bm_solver.exe,SOLVED,0,0.0071,53.158,,,50,80,2162688,SOLVED,0.0,54.71,364.0,5709824.0,2129920,0.971632,0.21978,1.015385,MATCH,True,,[run] n=50 seed=9 input=results\article_code_comparison_r1_fixed\data\50\SDT_50_1.0_0.2_10.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=0 time_ms=0.0071 nodes=1 max_depth=0 memo_hits=0 memo_misses=1 memo_exact_hits=0 memo_lb_hits=0 rule4=1 valid_pos=0 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=0 terminal_edd=1 memo_peak=1 memo_final=1 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.0006 reconstruction_repairs=0 reconstruction_trace_hits=0 reconstruction_trace_fallbacks=0 memo_used_mb=7.62939e-05 memo_bytes_per_entry=80,50,9,results\article_code_comparison_r1_fixed\data\50\SDT_50_1.0_0.2_10.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,0,,,0.0071,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0.0006,0,0,0,7.62939e-05,80,All=23;Hits=0;Hits2=0;MerL=0;MerR=0;MinRatio=1;Miss=0;Miss2=0;MovL=0;MovR=0;NbBytesMem=364;NbBytesMem2=0;NbEntryMem=6;NbEntryMem2=0;NbJobsMem=-1;RAM=5709824;TT=0;szMerL=0;szMerR=0,0.0,,5709824.0,364.0,0.0,6.0,0.0,-1.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C:\c++\test2\results\article_code_comparison_r1_fixed\raw_results.csv,True,True,True,0.971632,1.015385,0.053158000000000004,0.05471,0.00201416015625,0.001983642578125,MATCH,200,True
50,1.0,0.4,0,results\article_code_comparison_r1_fixed\data\50\SDT_50_1.0_0.4_1.txt,results\article_code_comparison_r1_fixed,generated_by_project_generator,C:\c++\test2\x64\Release\bm_solver.exe,SOLVED,0,0.008,53.958,,,50,80,2121728,SOLVED,0.0,53.717,410.0,5713920.0,2158592,1.004486,0.195122,0.982922,MATCH,True,,[run] n=50 seed=0 input=results\article_code_comparison_r1_fixed\data\50\SDT_50_1.0_0.4_1.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=0 time_ms=0.008 nodes=1 max_depth=0 memo_hits=0 memo_misses=1 memo_exact_hits=0 memo_lb_hits=0 rule4=1 valid_pos=0 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=0 terminal_edd=1 memo_peak=1 memo_final=1 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.0007 reconstruction_repairs=0 reconstruction_trace_hits=0 reconstruction_trace_fallbacks=0 memo_used_mb=7.62939e-05 memo_bytes_per_entry=80,50,0,results\article_code_comparison_r1_fixed\data\50\SDT_50_1.0_0.4_1.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,0,,,0.008,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0.0007,0,0,0,7.62939e-05,80,All=23;Hits=0;Hits2=0;MerL=0;MerR=0;MinRatio=1;Miss=0;Miss2=0;MovL=0;MovR=0;NbBytesMem=410;NbBytesMem2=0;NbEntryMem=8;NbEntryMem2=0;NbJobsMem=-1;RAM=5713920;TT=0;szMerL=0;szMerR=0,0.0,,5713920.0,410.0,0.0,8.0,0.0,-1.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C:\c++\test2\results\article_code_comparison_r1_fixed\raw_results.csv,True,True,True,1.004486,0.982922,0.053958,0.053717,0.00197601318359375,0.002010345458984375,MATCH,200,True
50,1.0,0.4,1,results\article_code_comparison_r1_fixed\data\50\SDT_50_1.0_0.4_2.txt,results\article_code_comparison_r1_fixed,generated_by_project_generator,C:\c++\test2\x64\Release\bm_solver.exe,SOLVED,0,0.0074,53.767,,,50,80,2179072,SOLVED,0.0,54.247,310.0,5582848.0,2166784,0.991152,0.258065,1.005671,MATCH,True,,[run] n=50 seed=1 input=results\article_code_comparison_r1_fixed\data\50\SDT_50_1.0_0.4_2.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=0 time_ms=0.0074 nodes=1 max_depth=0 memo_hits=0 memo_misses=1 memo_exact_hits=0 memo_lb_hits=0 rule4=1 valid_pos=0 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=0 terminal_edd=1 memo_peak=1 memo_final=1 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.0006 reconstruction_repairs=0 reconstruction_trace_hits=0 reconstruction_trace_fallbacks=0 memo_used_mb=7.62939e-05 memo_bytes_per_entry=80,50,1,results\article_code_comparison_r1_fixed\data\50\SDT_50_1.0_0.4_2.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,0,,,0.0074,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0.0006,0,0,0,7.62939e-05,80,All=23;Hits=0;Hits2=0;MerL=0;MerR=0;MinRatio=1;Miss=0;Miss2=0;MovL=0;MovR=0;NbBytesMem=310;NbBytesMem2=0;NbEntryMem=6;NbEntryMem2=0;NbJobsMem=-1;RAM=5582848;TT=0;szMerL=0;szMerR=0,0.0,,5582848.0,310.0,0.0,6.0,0.0,-1.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C:\c++\test2\results\article_code_comparison_r1_fixed\raw_results.csv,True,True,True,0.991152,1.005671,0.053767,0.054247,0.0020294189453125,0.002017974853515625,MATCH,200,True
50,1.0,0.4,2,results\article_code_comparison_r1_fixed\data\50\SDT_50_1.0_0.4_3.txt,results\article_code_comparison_r1_fixed,generated_by_project_generator,C:\c++\test2\x64\Release\bm_solver.exe,SOLVED,0,0.0098,53.352,,,50,80,2154496,SOLVED,0.0,54.257,452.0,5713920.0,2183168,0.98332,0.176991,0.986867,MATCH,True,,[run] n=50 seed=2 input=results\article_code_comparison_r1_fixed\data\50\SDT_50_1.0_0.4_3.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=0 time_ms=0.0098 nodes=1 max_depth=0 memo_hits=0 memo_misses=1 memo_exact_hits=0 memo_lb_hits=0 rule4=1 valid_pos=0 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=0 terminal_edd=1 memo_peak=1 memo_final=1 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.0006 reconstruction_repairs=0 reconstruction_trace_hits=0 reconstruction_trace_fallbacks=0 memo_used_mb=7.62939e-05 memo_bytes_per_entry=80,50,2,results\article_code_comparison_r1_fixed\data\50\SDT_50_1.0_0.4_3.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,0,,,0.0098,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0.0006,0,0,0,7.62939e-05,80,All=21;Hits=0;Hits2=0;MerL=0;MerR=0;MinRatio=1;Miss=0;Miss2=0;MovL=0;MovR=0;NbBytesMem=452;NbBytesMem2=0;NbEntryMem=7;NbEntryMem2=0;NbJobsMem=-1;RAM=5713920;TT=0;szMerL=0;szMerR=0,0.0,,5713920.0,452.0,0.0,7.0,0.0,-1.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C:\c++\test2\results\article_code_comparison_r1_fixed\raw_results.csv,True,True,True,0.98332,0.986867,0.053352,0.054257,0.00200653076171875,0.002033233642578125,MATCH,200,True
50,1.0,0.4,3,results\article_code_comparison_r1_fixed\data\50\SDT_50_1.0_0.4_4.txt,results\article_code_comparison_r1_fixed,generated_by_project_generator,C:\c++\test2\x64\Release\bm_solver.exe,SOLVED,13,0.0074,53.36,,,50,80,2179072,SOLVED,13.0,54.361,442.0,5582848.0,2150400,0.981586,0.180995,1.013333,MATCH,True,,[run] n=50 seed=3 input=results\article_code_comparison_r1_fixed\data\50\SDT_50_1.0_0.4_4.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=13 time_ms=0.0074 nodes=1 max_depth=0 memo_hits=0 memo_misses=1 memo_exact_hits=0 memo_lb_hits=0 rule4=1 valid_pos=0 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=0 terminal_edd=1 memo_peak=1 memo_final=1 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.0005 reconstruction_repairs=0 reconstruction_trace_hits=0 reconstruction_trace_fallbacks=0 memo_used_mb=7.62939e-05 memo_bytes_per_entry=80,50,3,results\article_code_comparison_r1_fixed\data\50\SDT_50_1.0_0.4_4.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,13,,,0.0074,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0.0005,0,0,0,7.62939e-05,80,All=22;Hits=0;Hits2=0;MerL=0;MerR=0;MinRatio=1;Miss=0;Miss2=0;MovL=0;MovR=0;NbBytesMem=442;NbBytesMem2=0;NbEntryMem=7;NbEntryMem2=0;NbJobsMem=-1;RAM=5582848;TT=13;szMerL=0;szMerR=0,13.0,,5582848.0,442.0,0.0,7.0,0.0,-1.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C:\c++\test2\results\article_code_comparison_r1_fixed\raw_results.csv,True,True,True,0.981586,1.013333,0.05336,0.054361,0.0020294189453125,0.002002716064453125,MATCH,200,True
50,1.0,0.4,4,results\article_code_comparison_r1_fixed\data\50\SDT_50_1.0_0.4_5.txt,results\article_code_comparison_r1_fixed,generated_by_project_generator,C:\c++\test2\x64\Release\bm_solver.exe,SOLVED,0,0.0081,56.169,,,50,80,2154496,SOLVED,0.0,54.536,292.0,5701632.0,2154496,1.029944,0.273973,1.0,MATCH,True,,[run] n=50 seed=4 input=results\article_code_comparison_r1_fixed\data\50\SDT_50_1.0_0.4_5.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=0 time_ms=0.0081 nodes=1 max_depth=0 memo_hits=0 memo_misses=1 memo_exact_hits=0 memo_lb_hits=0 rule4=1 valid_pos=0 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=0 terminal_edd=1 memo_peak=1 memo_final=1 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.0007 reconstruction_repairs=0 reconstruction_trace_hits=0 reconstruction_trace_fallbacks=0 memo_used_mb=7.62939e-05 memo_bytes_per_entry=80,50,4,results\article_code_comparison_r1_fixed\data\50\SDT_50_1.0_0.4_5.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,0,,,0.0081,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0.0007,0,0,0,7.62939e-05,80,All=19;Hits=0;Hits2=0;MerL=0;MerR=0;MinRatio=1;Miss=0;Miss2=0;MovL=0;MovR=0;NbBytesMem=292;NbBytesMem2=0;NbEntryMem=6;NbEntryMem2=0;NbJobsMem=-1;RAM=5701632;TT=0;szMerL=0;szMerR=0,0.0,,5701632.0,292.0,0.0,6.0,0.0,-1.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C:\c++\test2\results\article_code_comparison_r1_fixed\raw_results.csv,True,True,True,1.029944,1.0,0.056169,0.054536,0.00200653076171875,0.00200653076171875,MATCH,200,True
